GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,WAS
2023111210,2023-11-12,2,9,23,SEA,WAS,2,4,76,0,0,"(9:23) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF (50-A.JONES).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,10,1237,0,0
2023111210,2023-11-12,2,9,20,SEA,WAS,3,4,76,0,0,(9:20) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 26-Z.CHARBONNET.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,10,1240,0,0
2023111210,2023-11-12,2,9,16,SEA,WAS,4,4,76,0,0,"(9:16) 5-J.MYERS 43 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,10,1244,0,0
2023111210,2023-11-12,2,9,12,WAS,SEA,0,0,65,1,0,5-J.MYERS KICKS 64 YARDS FROM SEA 35 TO WAS 1. 24-A.GIBSON TO WAS 24 FOR 23 YARDS (32-JE.REED).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1248,0,0
2023111210,2023-11-12,2,9,12,SEA,WAS,0,0,100,1,0,TIMEOUT AT 09:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1248,0,0
2023111210,2023-11-12,2,9,7,WAS,SEA,1,10,24,0,0,(9:07) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT MIDDLE TO 4-C.SAMUEL (21-D.WITHERSPOON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,10,1253,0,0
2023111210,2023-11-12,2,9,3,WAS,SEA,2,10,24,0,0,(9:03) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 4-C.SAMUEL PUSHED OB AT WAS 30 FOR 6 YARDS (21-D.WITHERSPOON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,10,1257,0,0
2023111210,2023-11-12,2,8,30,WAS,SEA,3,4,30,0,0,(8:30) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 20 FOR -10 YARDS (99-L.WILLIAMS).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,10,1290,0,0
2023111210,2023-11-12,2,7,38,WAS,SEA,4,14,20,0,0,"(7:38) 5-T.WAY PUNTS 49 YARDS TO SEA 31, CENTER-54-C.CHEESEMAN. 31-D.DALLAS TO SEA 36 FOR 5 YARDS (34-C.HOLMES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,10,1342,0,0
2023111210,2023-11-12,2,7,26,SEA,WAS,0,0,100,1,0,TIMEOUT AT 07:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1354,0,0
2023111210,2023-11-12,2,7,26,SEA,WAS,1,10,36,0,0,(7:26) 7-G.SMITH PASS INCOMPLETE DEEP MIDDLE TO 16-T.LOCKETT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,10,1354,0,0
